Id,MainTags,MainWordBody,MainWordTitle,CreationYear
14867835,"['javascript', 'regex', 'string']","['string', 'string', 'output']","['character', 'javascript']",2013
45022048,['node.js'],"['packagelockjson', 'file', 'packagejson', 'dependency', 'version', 'file', 'node_modules', 'directory', 'modifying', 'packagelockjson', 'file', 'example', 'lock', 'file', 'typescript', 'version', 'command', 'version', 'purpose', 'lock', 'file', 'npm', 'lock', 'file']","['npm', 'install', 'rewrite', 'packagelockjson']",2017
1195206,"['java', 'c++', 'c']","['c', 'c', 'background', 'use', 'way', 'functionality', 'mechanism', 'pattern', 'way']","['methodology', 'typedef', 'keyword', 'c']",2009
2654113,['python'],"['python', 'caller', 'name', 'method', 'method', 'change', 'name', 'caller', 'example', 'name']","['caller', 'name', 'method']",2010
58384179,"['javascript', 'node.js']","['apolloserver', 'project', 'trouble', 'issue', 'babel', 'indexjs', 'error', 'thing', 'module', 'success', 'import', 'require', 'dozen', 'import', 'file', 'error', 'root', 'problem', 'issue', 'babel', 'presets', 'solution', 'node', 'module', 'import', 'syntaxerror', 'typemodule', 'html', 'none', 'project', 'presets', 'error', 'error', 'file', 'object', 'function', 'update', 'dependency']","['syntaxerror', 'import', 'statement', 'module']",2019
899350,"['c', '#', '.net']","['text', 'string', 'clipboard', 'user', 'window', 'example', 'application']","['content', 'string', 'clipboard', 'cSharp']",2009
899422,['regex'],"['bunch', 'table', 'program', 'one', 'label', 'tbd', '_', 'tbd', '_', 'character']","['expression', 'string', 'sequence']",2009
23177439,['python'],"['dictionary', 'display', 'message', 'idea']","['python', 'dictionary']",2014
10268583,"['java', 'linux']","['oracle', 'page', 'license', 'term', 'order', 'product', 'oracle', 'technology', 'network', 'license', 'term', 'browser', 'cooky', 'javascript', 'license', 'product', 'download', 'minute', 'license']","['jdk', 'linux', 'wget', 'license', 'page']",2012
72852,['python'],"['directory', 'structure', 'import', 'nonpackage', 'manipulation', 'hack', 'way', 'class', 'sub', 'package', 'behaviour', 'pep', 'thanks', 'john', 'b']","['import', 'python']",2008
72899,"['python', 'list']","['list', 'dictionary', 'item', 'value', 'consideration', 'list']","['list', 'dictionary', 'value']",2008
31421379,['python'],"['list', 'return']",['return'],2015
19011861,['html'],"['number', 'input', 'type', 'value', 'attribute', 'value', 'point', 'number', 'version', 'chrome', 'control', 'integer', 'point', 'input', 'element', 'way', 'number', 'input', 'type', 'work', 'float', 'ints', 'jquery', 'ui', 'plugin']","['float', 'input', 'type']",2013
27313242,['swift'],"['dictionary', 'element', 'dictionary', 'dictionary']","['element', 'dictionary']",2014
40063468,"['javascript', 'reactjs']","['react', 'difference', 'implementation', 'friend', 'firstcomponent', 'pattern', 'secondcomponent', 'render', 'update', 'setstate', 'thanks', 'joews', 'difference']","['component', 'initialize', 'state', 'prop']",2016
10741346,"['python', 'arrays', 'performance']","['way', 'count', 'value', 'array', 'line', 'r', 'user', 'function']","['frequency', 'count', 'value', 'array']",2012
47789,['python'],"['generator', 'expression', 'list', 'comprehension', 'python']","['generator', 'expression', 'list', 'comprehension']",2008
47824,"['javascript', 'jquery']","['core', 'jquery', 'option', 'box', 'option', 'box', 'edit', 'code', 'internet', 'explorer', 'option', 'value', 'code', 'code', 'pageform', 'box', 'set', 'radio', 'button', 'option', 'code', 'jquery', 'edit', 'answer', 'answer', 'solution']","['option', 'box', 'option', 'jquery']",2008
47981,"['c++', 'c']",['bit'],['bit'],2008
2997348,['android'],"['android', 'mapping', 'tutorial', 'part', 'api', 'key', 'application', 'directory', 'directory', 'eclipse', 'editor', 'sdk', 'wrong']","['android', 'keytool']",2010
86582,['c++'],"['edit', 'question', 'answer', 'link', 'lot', 'questionsanswers', 'singleton', 'info', 'singleton', 'thread', 'singleton', 'design', 'crutch', 'argument', 'singleton', 'design', 'pattern', 'problem', 'singleton', 'pattern', 'user', 'father', 'interview', 'people', 'singleton', 'pattern', 'situation', 'variable', 'singleton', 'question', 'singleton', 'singleton', 'hope', 'article', 'place', 'site', 'source', 'singleton', 'list', 'antiusages', 'implementation', 'implementation', 'weakness', 'ball', 'hand', 'problem', 'scott', 'myers', 'handling', 'subject', 'book', 'c', 'situation', 'singleton', 'framework', 'thread', 'recycling', 'pool', 'let', 'criticism', 'implementation']",['singleton'],2008
290884,['java'],"['beginner', 'mistake', 'class', 'property', 'instance', 'class', 'error', 'message', 'method', 'static', 'instance', 'class', 'property', 'reason', 'concern', 'solution', 'reason']","['reason', 'method', 'context']",2008
14872088,"['ios', 'objective-c']","['push', 'notification', 'service', 'app', 'app', 'background', 'notification', 'notification', 'top', 'device', 'application', 'foreground', 'delegate', 'method', 'notification', 'notification', 'screen', 'notification', 'notification', 'screen', 'app', 'background', 'foreground', 'solution', 'help']","['push', 'notification', 'app', 'foreground', 'io']",2013
14874208,['node.js'],"['function', 'mocha', 'jasmine', 'idea', 'module', 'test', 'mocha', 'way', 'unit', 'function']","['nonexports', 'function', 'module']",2013
10729276,"['javascript', 'node.js']","['object', 'output', 'content', 'property']","['object', 'nodejss', 'consolelog']",2012
541390,['python'],"['function', 'extension', 'filename']","['extension', 'filename', 'python']",2009
541430,['php'],"['header', 'php', 'example', 'custom', 'header']","['request', 'header', 'php']",2009
130948,"['ruby', 'string']","['way', 'tar', 'file', 'string', 'vice', 'way', 'ruby', 'attempt', 'string', 'file', 'file', 'size', 'file', 'content', 'mistake', 'way']","['file', 'string', 'ruby']",2008
787789,['css'],"['recommendation', 'cs', 'minifier', 'google', 'proficient', 'stackoverflow', 'community', 'pro', 'con', 'heavyweight']","['recommendation', 'cs', 'minifier']",2009
824349,"['javascript', 'html']","['way', 'url', 'page', 'page', 'portion', 'hash', 'portion', 'domain', 'policy']","['url', 'page']",2009
10729034,['linux'],"['address', 'domain', 'name', 'port', 'example']","['hostname', 'port', 'etchosts']",2012
8718885,['python'],"['documentation', 'matplotlib', 'mpl', 'library', 'mpl', 'submodule', 'package', 'python', 'script', 'document', 'generation', 'mpl', 'release', 'submodulespackages', 'class', 'generate', 'list', 'problem', 'way', 'python', 'submodule', 'string', 'example', 'way', 'comparison', 'list', 'pprint', 'object', 'base', 'information', 'class', 'package', 'part', 'screenshot', 'list', 'approach']","['import', 'module', 'variable']",2012
541487,['java'],"['time', 'thread', 'way', 'thread', 'difference', 'block', 'code']","['implement', 'thread']",2009
4220126,"['javascript', 'jquery']","['request', 'user', 'text', 'box', 'function', 'time', 'user', 'letter', 'lot', 'request', 'enter', 'button', 'way', 'user', 'request', 'jquery', 'dave']","['javascript', 'function', 'user', 'finish', 'key']",2010
31424561,['javascript'],"['let', 'set', 'network', 'request', 'let', 'network', 'error', 'resource', 'network', 'failure', 'room', 'pattern', 'promise', 'library']",[],2015
1145208,['jquery'],"['code', 'jquery', 'following', 'list', 'closing', 'tag', 'way']","['list', 'item', 'list']",2009
175415,['sql-server'],"['way', 'name', 'table', 'database', 'sql', 'server']","['list', 'table', 'database', 'tsql']",2008
175532,['java'],"['languagei', 'method', 'object', 'null', 'exception', 'practise', 'idiom']","['retrieval', 'method', 'null', 'exception', 'return', 'value']",2008
2891790,['python'],"['way', 'eg', 'way', 'float', 'decimal', 'format', 'array', 'string', 'solution']","['numpyarray', 'notation', 'precision']",2010
35988,['python'],"['way', 'structure', 'python', 'stuff']","['structure', 'python']",2008
35837,['git'],"['git', 'time', 'window', 'msysgit', 'idea', 'source', 'control', 'head', 'difference', 'git', 'comparison', 'git', 'hg', 'hg', 'git', 'fanboy', 'discussion']","['difference', 'mercurial', 'git']",2008
35842,['java'],"['process', 'hack', 'solution']","['program', 'process']",2008
686155,['php'],"['cookie', 'cookie', 'browser', 'firefox', 'cookie', 'cookie']",['cookie'],2009
952861,['css'],"['comment', 'internet', 'explorer', 'cs', 'rule', 'gecko', 'engine', 'way', 'firefox', 'cs', 'rule', 'browser', 'internet', 'explorer', 'rule', 'opera', 'solution', 'browser', 'sniffer', 'firefox', 'class', 'html', 'opinion', 'browser', 'capability', 'comment']","['firefox', 'cs']",2009
952914,"['python', 'list']","['shortcut', 'list', 'list', 'list', 'python', 'loop', 'error']","['list', 'list', 'list']",2009
952924,['javascript'],"['string', 'whitespace', 'suggestion']","['javascript', 'chopslicetrim', 'character', 'string']",2009
222841,"['javascript', 'arrays']","['way', 'htmlcollection', 'array', 'content', 'collection', 'item', 'array']","['way', 'htmlcollection', 'array']",2008
28725955,['node.js'],"['file', 'jest', 'file', 'script', 'test', 'jest', 'number', 'test', 'work', 'test', 'file', 'eg', 'test', 'project', 'root', 'error', 'npm', 'err', 'error', 'enoent', 'node_modulesappfootestsbarspecjspackagejson']","['file', 'jest']",2015
4934806,['python'],"['python', 'code', 'script', 'directory', 'location', 'script', 'command', 'line', 'path', 'script', 'code', 'django', 'view', 'path', 'script', 'script', 'django', 'view', 'update', 'answer', 'directory', 'directory', 'script', 'web', 'host', 'setup', 'filename', 'path', 'way', 'python', 'path', 'script']","['script', 'directory']",2011
18747975,['android'],"['difference', 'google', 'guide', 'version', 'pager', 'use', 'handful', 'fragment', 'set', 'tab', 'fragment', 'page', 'user', 'visit', 'memory', 'view', 'hierarchy', 'amount', 'memory', 'instance', 'amount', 'state', 'set', 'page', 'version', 'pager', 'number', 'page', 'list', 'view', 'page', 'user', 'fragment', 'state', 'fragment', 'pager', 'memory', 'page', 'cost', 'page', 'fragment', 'module', 'amount', 'data', 'data', 'user', 'activity', 'simple', 'question', 'adapter']","['difference', 'fragmentpageradapter']",2013
4935632,"['javascript', 'json']","['json', 'string', 'javascript', 'response', 'value']","['json', 'javascript']",2011
2422468,['java'],"['file', 'jspservlet', 'file', 'name', 'file', 'content', 'return', 'research', 'apache', 'fileupload', 'servlet', 'exception', 'message', 'stacktrace']","['file', 'jspservlet']",2010
256754,['javascript'],"['situation', 'problem', 'value', 'listener', 'function', 'variable']","['argument', 'listener', 'function']",2008
9629538,"['git', 'github']","['access', 'repo', 'github', 'project', 'account', 'use', 'githubs', 'request', 'feature', 'account', 'github', 'repos', 'repo', 'account', 'account']","['github', 'repo', 'account', 'account', 'repo']",2012
1805950,['ruby'],"['timestamp', 'number', 'second', 'gmt', 'date', 'object', 'rail', 'app', 'timestamp', 'timestamp', 'result', 'month', 'help', 'thanks', 'date', 'time', 'loop', 'time', 'date', 'time', 'zone', 'timestamp', 'month', 'way']","['rubyrails', 'date', 'unix', 'timestamp']",2009
2422378,"['java', 'android']","['test', 'intellij', 'idea', 'message', 'junit', 'version', 'android', 'project', 'intellij', 'idea', 'stack', 'trace']","['intellij', 'idea', 'junit', 'junit', 'version']",2010
1538755,"['java', 'string']",['object'],"['string', 'object', 'object']",2009
20915266,['android'],"['intellij', 'android', 'project', 'android', 'studio', 'manifest', 'launcher', 'activity', 'error', 'sync', 'project', 'gradle', 'file', 'output', 'setting']","['error', 'type', 'error', 'activity', 'class']",2014
1988804,['python'],"['python', 'idea', 'memoization', 'example']","['memoization', 'python']",2010
2421911,['javascript'],"['lot', 'javascript', 'file', 'following', 'file', 'reason', 'set', 'constructor', 'function']","['purpose', 'file', 'function', 'function']",2010
26737819,['node.js'],"['example', 'grunt', 'plugin', 'dependency', 'grunt', 'peer', 'dependency', 'plugin', 'grunt', 'dependency', 'gruntplugnode_modules', 'peer', 'dependency', 'example', 'appgyver', 'steroid', 'moment', 'grunt', 'task', 'source', 'file', 'folder', 'device', 'npm', 'grunt', 'rootfolderpackagejson', 'npm', 'npm', 'package', 'development', 'npm', 'install', 'rootfolder', 'dependency', 'gruntsteroids', 'npm', 'rootfoldernode_modulesgruntsteroidspackagejson', 'dependency', 'dependency', 'package', 'rootfoldernode_modulesgruntsteroidsnode_modules', 'devdependencies', 'npm', 'detecting', 'peerdependencies', 'rootfoldernode_modules', 'rootfoldernode_modulesgruntsteroidsnode_modules', 'conflict', 'grunt', 'plugins']","['peer', 'dependency', 'npm', 'plugins']",2014
10289890,"['objective-c', 'ios', 'c']","['c', 'objectivec', 'code', 'c', 'code', 'content', 'method', 'c', 'code', 'iphone', 'app', 'c', 'programming', 'language']","['io', 'c']",2012
40081539,['android'],"['exception', 'message', 'android', 'app', 'firebase', 'config', 'stack', 'trace', 'version', 'firebase', 'component', 'documentation', 'initialization', 'case', 'exception', 'android', 'variety', 'device', 'question', 'bit', 'attention', 'explanation']","['default', 'firebaseapp']",2016
2423622,['java'],"['copy', 'value', 'object', 'copy', 'value', 'thread', 'value', 'value', 'thread']",['static'],2010
2423777,"['git', 'github']","['git', 'repository', 'git', 'command', 'repo', 'commit', 'github', 'deal', 'browser', 'repository', 'way', 'cli', 'amount', 'article', 'none', 'repo', 'cli', 'git', 'command', 'tim', 'lucas', 'article', 'git', 'repository', 'github', 'access']","['repo', 'github', 'cli', 'browser']",2010
1538789,"['ruby', 'arrays']","['array', 'integer', 'example', 'way', 'sum']","['array', 'number', 'ruby']",2009
40082346,['shell'],"['shell', 'script', 'file', 'error', 'script', 'command', 'code']","['file', 'shell', 'script']",2016
13466133,['angularjs'],"['address', 'book', 'application', 'example', 'angularjs', 'form', 'contact', 'input', 'email', 'phone', 'number', 'input', 'input', 'directive', 'documentation', 'case', 'form', 'field', 'custom', 'directive']","['form', 'input', 'angularjs']",2012
14028959,"['javascript', 'jquery']","['reason', 'dom', 'method', 'jquery', 'selector', 'element', 'example', 'problem', 'jquery', 'event', 'handler', 'jquery', 'getter', 'method', 'dom', 'method', 'error', 'typeerror', 'property', 'uncaught', 'typeerror', 'property', 'null', 'form', 'typeerror', 'property', 'onclick', 'uncaught', 'typeerror', 'property', 'addeventlistener', 'uncaught', 'typeerror', 'property', 'style', 'null']","['jquery', 'dom', 'method', 'getelementbyid', 'element']",2012
191157,['javascript'],"['difference', 'event', 'event', 'tag']","['body', 'onload']",2008
191329,['ruby'],"['book', 'example', 'range', 'array', 'method', 'code', 'irb', 'warning', 'alternative', 'way', 'array', 'range']","['way', 'array', 'range', 'ruby']",2008
1987926,"['linux', 'unix']","['directory', 'subdirectory']",[],2010
18089075,"['javascript', 'angularjs']","['polymer', 'page', 'example', 'polymer', 'action', 'directive', 'module', 'angularjs', 'difference', 'problem', 'polymer', 'angularjs', 'plan', 'polymer', 'angularjs', 'future']","['difference', 'polymer', 'element', 'directive']",2013
2811319,['java'],"['difference', 'operator']",['difference'],2010
18750808,['git'],"['commit', 'john', 'doe', 'user', 'name', 'commit', 'author', 'name', 'committer', 'name', 'git', 'config', 'setting', 'nameemail', 'question', 'difference', 'committer', 'author', 'committer', 'user']","['difference', 'author', 'committer', 'git']",2013
39174989,"['c', '#']","['service', 'interface', 'container', 'implementation', 'aspnet', 'core', 'service', 'runtime', 'key', 'service', 'method', 'parameter', 'implementation', 'factory', 'pattern', 'option', 'article', 'factory', 'pattern', 'service', 'instance', 'implementation', 'solution', 'method', 'data', 'constructor', 'example', 'connection', 'string', 'unity', 'library', 'type', 'registration', 'ioption', 'setting', 'connection', 'string', 'service', 'container', 'unity', 'eg', 'controller', 'container', 'factory', 'pattern', 'service', 'instance', 'dip', 'number', 'dependency', 'client', 'detail', 'default', 'aspnet', 'core', 'thing', 'ability', 'instance', 'key', 'ability', 'data', 'constructor', 'registration']","['implementation', 'interface', 'aspnet', 'core']",2016
12158540,['css'],"['website', 'development', 'tutorial', 'cs', 'property', 'content', 'browser', 'website', 'load', 'image', 'content', 'browser', 'way', 'loading', 'content', 'browser']","['displaynone', 'image']",2012
2693776,"['c', 'string']","['data', 'user', 'function', 'gcc', 'code', 'character', 'end', 'string']","['character', 'fgets', 'input']",2010
3263611,['android'],"['border', 'color', 'android']","['border', 'image', 'view', 'android']",2010
3263672,['python'],"['situation', 'example', 'performance', 'code', 'sense']","['difference', 'sysstdoutwrite', 'print']",2010
14888471,['node.js'],"['version', 'nodejs', 'command', 'line', 'command', 'command', 'line', 'repl']","['version', 'command', 'line', 'repl']",2013
2695746,['android'],"['question', 'week', 'list', 'application', 'application', 'intent', 'type', 'application', 'application']","['list', 'android', 'application']",2010
2422562,['android'],"['custom', 'alertdialog', 'order', 'line', 'code', 'stylesxml', 'folder', 'android', 'sdk', 'folder', 'following', 'activity', 'order', 'theme', 'alertdialog', 'theme', 'context', 'app', 'alertdialog']","['theme', 'alertdialog']",2010
36669325,"['ios', 'xcode']","['image', 'launch', 'screen', 'launch', 'screenstoryboard', 'file', 'image', 'label', 'image', 'launch', 'screen', 'launch', 'screenstoryboard', 'file', 'app', 'simulator', 'device', 'label', 'test', 'image', 'idea']","['launch', 'screen', 'image']",2016
19012495,"['javascript', 'jquery']","['scroll', 'div', 'jquery', 'code', 'stack', 'overflow', 'question', 'demo', 'div', 'progress']","['scroll', 'div', 'jquery']",2013
3264610,['android'],"['thread', 'topic', 'site', 'advice', 'xml', 'file', 'others', 'activity', 'custom', 'view', 'class', 'activity', 'difference', 'context', 'custom', 'constructor', 'custom', 'view', 'child', 'custom', 'view', 'suprise', 'comment']","['findviewbyid', 'return']",2010
3862226,"['c', '#', '.net']","['class', 'object', 'value', 'class', 'way', 'runtime', 'file', 'filesystem']",['class'],2010
30667525,['python'],"['python', 'ubuntu', 'scikitlearn', 'numpy', 'matplotlib', 'command', 'package', 'error']","['importerror', 'module', 'sklearncross_validation']",2015
3862310,['python'],"['approach', 'class', 'base', 'class', 'python']","['subclass', 'class', 'name']",2010
4220416,['git'],"['email', 'address', 'github', 'repos', 'git', 'work', 'company', 'git', 'repo', 'announcement', 'changesets', 'email', 'address', 'theory', 'definition', 'way', 'default', 'directory', 'case', 'work', 'code', 'way', 'directory', 'subdirectory']","['user', 'gitconfig']",2010
1988349,"['javascript', 'arrays', 'json']","['array', 'value', 'array', 'array']",[],2010
45285129,['javascript'],['difference'],"['difference', 'promiseall', 'await']",2017
2694411,['ios'],['text'],"['text', 'inset', 'uitextfield']",2010
10730362,['javascript'],"['getter', 'value', 'cookie', 'cooky', 'name', 'name', 'getter', 'value', 'obligation', 'cookie', 'data', 'value', 'array']","['cookie', 'name']",2012
2695646,['android'],"['android', 'ui', 'element', 'xml']","['custom', 'android', 'ui', 'element', 'xml']",2010
11739014,['mysql'],"['create', 'table', 'script', 'table', 'phpmyadmin']","['create', 'table', 'script', 'table', 'phpmyadmin']",2012
2997767,"['html', 'css']","['side', 'side', 'height', 'one', 'idea', 'question', 'box', 'size', 'text', 'height']","['sidebyside', 'height']",2010
463506,['jquery'],"['element', 'value']","['value', 'textbox', 'jquery']",2009
4219970,"['php', 'mysql', 'database']","['mysql', 'db', 'terminal', 'apple', 'php', 'yesterday', 'error', 'title', 'script', 'browser', 'xampp', 'db', 'file', 'script', 'db', 'browser', 'command', 'terminal']","['file', 'directory', 'unixtmpmysqlsock']",2010
787839,"['html', 'css']","['way', 'image', 'cs', 'way', 'cs']","['resize', 'image', 'cs']",2009
86653,"['ruby', 'json']","['json', 'output', 'ruby', 'rail', 'json', 'line', 'time', 'problem', 'json', 'output', 'stream', 'way', 'json', 'rail']","['format', 'json', 'output', 'ruby', 'rail']",2008
1987579,['php'],"['php', 'code', 'warning', 'message', 'warning', 'message']","['message', 'php']",2010
1987694,"['python', 'arrays']","['array', 'representation', 'array', 'way', 'example']","['array', 'truncation']",2010
2425059,['git'],"['project', 'git', 'directory', 'myprojectjavascript', 'subversion', 'change']","['directory', 'git']",2010
53230823,['javascript'],"['project', 'command', 'error']","['error', 'markcompacts', 'heap', 'limit', 'allocation', 'javascript', 'memory']",2018
29241640,"['java', 'android']","['error', 'setup', 'android', 'studio', 'ubuntu', 'terminal']","['error', 'mksdcard', 'sdk', 'tool']",2015
4936819,"['java', 'string']","['problem', 'equivalent', 'sample', 'code', 'problem', 'route', 'content', 'switchcase', 'problem']","['enum', 'string']",2011
273946,['python'],"['way', 'thumbnail']","['image', 'pil', 'aspect', 'ratio']",2008
29241056,['python'],"['result', 'plot', 'frame', 'xaxis', 'vector', 'thing', 'row', 'vector', 'column', 'vector', 'use', 'circumstance']","['numpynewaxis', 'work']",2015
2698151,['sql'],"['term', 'performance', 'speed', 'development', 'code', 'flexibility', 'sql', 'fan', 'adonet', 'procedure', 'play', 'linq', 'sql', 'layer', 'time', 'flaw', 'technology', 'research', 'time', 'eg', 'performance', 'cool', 'apps', 'update', 'ef', 'sps', 'orm', 'sps', 'ef', 'procs', 'sql', 'lot']","['entity', 'framework', 'linq', 'adonet', 'procedure']",2010
16296622,"['sql', 'sql-server']","['sql', 'server', 'navicat', 'column', 'table', 'sql', 'statement']","['rename', 'column', 'sql', 'server']",2013
4623508,['android'],"['content', 'code', 'idea']","['style', 'italic', 'android', 'textview']",2011
8980398,['css'],"['way', 'end', 'minification', 'step', 'stylesheet']","['sas', 'watch', 'minify']",2012
24167791,"['objective-c', 'swift']","['thing', 'alternative', 'respondstoselector', 'case', 'existence', 'delegate', 'delegate', 'api', 'device', 'version', 'api']","['equivalent', 'respondstoselector']",2014
17593371,"['c', '#', '.net']","['query', 'lead', 'query', 'exception', 'case', 'sum', 'equalize', 'exception', 'query', 'query', 'checking']","['sum', 'source', 'collection']",2013
568564,['mysql'],"['mysql', 'linux', 'server', 'example', 'sort', 'listener', 'web', 'page', 'query', 'engine', 'query', 'production', 'server']","['mysql', 'query']",2009
6698354,['java'],"['string', 'literal', 'piece', 'code', 'code', 'variable', 'variable', 'jdk', 'thought', 'constant', 'design', 'literal', 'solution', 'data', 'duplication']","['string', 'literal']",2011
6701292,['git'],"['git', 'branch', 'idea', 'merge']",['git'],2011
45301203,['android'],"['issue', 'support', 'library', 'version', 'resource', 'name', 'attr', 'comandroididecommonprocessprocessexception', 'aapt', 'file', 'support', 'library', 'version', 'idea']","['resource', 'name', 'attr', 'library']",2017
16296753,['linux'],"['gui', 'application', 'linux', 'docker', 'container', 'image', 'example', 'speedbump', 'sandbox', 'firefox']","['gui', 'application', 'linux', 'docker', 'container']",2013
6697753,"['bash', 'shell']","['bash', 'difference', 'quote', 'quote']","['difference', 'quote', 'bash']",2011
21095054,"['git', 'github']","['github', 'username', 'password', 'repository', 'step', 'annoyance', 'workflow', 'ssh', 'key', 'guide', 'problem', 'github', 'password', 'passphrase', 'repository', 'ssh', 'understanding', 'ssh', 'key', 'unsure', 'goal', 'repository', 'github', 'information', 'time', 'ssh', 'key', 'guidance', 'resource', 'ssh', 'authentication', 'github', 'knowledge', 'command', 'thing', 'output', 'console', 'password', 'passphrase']","['ssh', 'key', 'password', 'passphrase']",2014
16296643,"['python', 'list']","['map', 'editor', 'game', 'pygame', 'tile', 'map', 'level', 'block', 'structure', 'block', 'wall', 'block', 'air', 'code', 'one', 'change', 'block', 'type', 'level', 'tuple', 'value', 'block', 'value', 'level', 'manner']","['convert', 'tuple']",2013
16296670,['angularjs'],"['custom', 'filter', 'ngrepeat', 'filter', 'ngrepeat', 'filter', 'error', 'duplicate', 'repeater', 'comment', 'itemcomments']","['error', 'duplicate', 'repeater']",2013
1052342,"['c', '#']","['control', 'itemscontrol', 'orientation', 'item']",['orientation'],2009
31433687,['android'],"['intellij', 'project', 'gradle', 'system', 'android', 'studio', 'error', 'apache', 'error', 'file', 'dependency', 'lot', 'people', 'problem', 'google', 'solution', 'question', 'searcher']","['android', 'gradle', 'apache']",2015
2694640,['javascript'],"['dom', 'api', 'element', 'attribute', 'name', 'value']","['element', 'dom', 'attribute', 'value']",2010
14028293,['json'],"['merit', 'demerit', 'google', 'protocol', 'buffer', 'json', 'xml', 'framework', 'application', 'perl', 'service', 'technology', 'perl', 'webapplications', 'thought', 'suggestion', 'link', 'google', 'opinion']","['google', 'protocol', 'buffer', 'json', 'xml']",2012
3860112,"['git', 'github']","['work', 'repos', 'repos', 'git', 'hub', 'computer', 'work', 'account', 'account', 'repo', 'accountemail', 'work', 'account', 'error', 'course', 'key', 'account', 'account', 'github', 'credential']","['multiple', 'github', 'computer']",2010
3264889,['php'],"['construct', 'value', 'twig', 'template']","['null', 'twig']",2010
1145558,"['c', '#']","['kind', 'thing', 'question', 'statement', 'list', 'line', 'statement', 'list', 'detail', 'list', 'item', 'list', 'residence', 'residence', 'list']","['list', 'list', 'list']",2009
14890655,['node.js'],"['xml', 'node', 'module', 'xml']","['node', 'module', 'xml']",2013
2696692,['javascript'],"['difference', 'setinterval', 'settimeout', 'javascript']","['setinterval', 'settimeout']",2010
175655,['ruby'],"['problem', 'series', 'commits', 'process', 'boy', 'girl', 'checkin', 'oddity', 'rail', 'library', 'loading', 'mongrel', 'production', 'mode', 'bug', 'rail', 'gem', 'method', 'string', 'class', 'way', 'use', 'runtime', 'code', 'story', 'way', 'runtime', 'ruby', 'method', 'return', 'case', 'class', 'string', 'library', 'source', 'project', 'runtime', 'one']","['method', 'runtime']",2008
175739,['javascript'],"['space', 'function']","['builtin', 'way', 'javascript', 'string', 'number']",2008
160608,['git'],"['git', 'export', 'solution', 'copy', 'tree', 'directory', 'method', 'directory', 'functionality', 'tree', 'index', 'party', 'script', 'location', 'destination', 'none', 'solution', 'one', 'option', 'target', 'directory', 'option', 'tree', 'index']","['git', 'export', 'export']",2008
350141,"['linux', 'unix']","['unixlinux', 'group', 'user', 'command', 'line']","['group', 'user']",2008
29244351,"['linux', 'bash', 'shell', 'unix']","['command', 'file', 'content', 'way', 'output', 'file']","['file', 'inplace']",2015
953481,['git'],"['git', 'repository', 'file', 'change', 'commits', 'file', 'file', 'file', 'way', 'commit', 'filename', 'way', 'file', 'copy', 'log', 'checkout', 'project', 'sha', 'file', 'project', 'checkout']","['file', 'git', 'repository']",2009
14893399,['git'],"['feature', 'branch', 'branch', 'change', 'change', 'branch', 'syntax', 'branch', 'command', 'result']","['rebase', 'feature', 'branch', 'feature', 'branch']",2013
5780758,['java'],"['way', 'maven', 'source', 'javadocs', 'everytime', 'compile', 'time']","['maven', 'source', 'javadocs']",2011
10450348,['android'],"['constructor', 'argument', 'app', 'development', 'production', 'user', 'crash', 'constructor', 'error', 'message', 'sense', 'method', 'crash', 'list', 'transaction', 'example', 'development']","['fragment', 'constructor']",2012
1417957,['git'],"['git', 'command']","['branch', 'git']",2009
7526817,['java'],"['operator', 'operator', 'advantage']",['use'],2011
2425973,['.net'],"['source', 'alternative', 'redgates', 'reflector', 'tool', 'reflector', 'source', 'reflector', 'question', 'reflector', 'summary', 'roundup', 'source', 'project', 'tool', 'compiler', 'infrastructure', 'cci', 'mono', 'cecil', 'ilspy', 'dnspy', 'fork', 'ilspy', 'project', 'dotnet', 'il', 'editor', 'dile', 'ilview', 'monoflector', 'april', 'resource', 'interest', 'typeviewcs', 'jason', 'haley', 'note', 'bank', 'blog', 'post', 'number', 'reflector', 'alternative', 'option', 'mark', 'lichtenbergs', 'blog', 'post', 'source', 'alternative', 'dile', 'ilspy', 'mono', 'cecil', 'monodevelop']","['source', 'alternative']",2010
899574,['javascript'],"['case', 'difference', 'resource', 'javascriptgarden']",['difference'],2009
5502761,['ruby'],"['example', 'noninteger', 'result']","['division', 'ruby', 'integer', 'value']",2011
2745265,['java'],"['bit', 'generic', 'inheritance', 'polymorphism', 'hierarchy', 'animal', 'parent', 'dog', 'cat', 'child', 'method', 'rule', 'inheritance', 'polymorphism', 'method', 'behavior', 'method', 'list', 'subclass', 'animal', 'java', 'behavior', 'question', 'polymorphism', 'generic']","['listdog', 'subclass', 'listanimal', 'generic']",2010
7526971,['bash'],"['bash', 'script', 'log', 'file', 'execution', 'command', 'output', 'error', 'terminal', 'stderr', 'stdout', 'file']","['stdout', 'file']",2011
14031763,['node.js'],"['reason', 'exception', 'reason', 'process', 'ctrlc']","['action', 'nodejs']",2012
1417934,"['html', 'css']","['website', 'div', 'page', 'type', 'appearance', 'scrollbar', 'page', 'pixel', 'side', 'way', 'scrollbars', 'page']","['scrollbar', 'web', 'page']",2009
2745544,"['c', '#', '.net', 'list']","['list', 'item', 'list', 'item', 'example', 'foreach', 'item', 'foreach', 'index']","['item', 'list']",2010
